"state_code","category","year","unit","amount"
"VT","Production","1990","Billion Btu","57751"
"VT","Renewable-Consumption","2010","Billion Btu","34818"
"VT","Renewable-Consumption","1970","Billion Btu","14717"
"VT","Renewable-Consumption","2000","Billion Btu","21389"
"VT","Renewable-Consumption","1990","Billion Btu","19484"
"VT","Renewable-Consumption","1980","Billion Btu","22881"
"VT","Renewable-Consumption","2020","Billion Btu","39850"
"VT","Renewable-Production","1990","Billion Btu","38968"
"VT","Renewable-Production","1980","Billion Btu","45762"
"VT","Renewable-Production","2000","Billion Btu","42777"
"VT","Renewable-Production","2020","Billion Btu","74962"
"VT","Renewable-Production","1970","Billion Btu","29433"
"VT","Renewable-Production","2010","Billion Btu","64840"
"VT","Total Expenditure","1970","Dollars","204000000"
"VT","Total Expenditure","1990","Dollars","1082000000"
"VT","Total Expenditure","2020","Dollars","2325000000"
"VT","Total Expenditure","1980","Dollars","739000000"
"VT","Total Expenditure","2000","Dollars","1613000000"
"VT","Total Expenditure","2010","Dollars","2796000000"
"WA","All Industry Total","1990","Dollars","118640000000"
"WA","All Industry Total","1980","Dollars","52682000000"
"WA","All Industry Total","2000","Dollars","237378000000"
"WA","All Industry Total","2020","Dollars","612969000000"
"WA","All Industry Total","1970","Dollars","18112000000"
"WA","All Industry Total","2010","Dollars","365498000000"
"WA","Consumption","1970","Billion Btu","1294145"
"WA","Consumption","2000","Billion Btu","2248092"
"WA","Consumption","1990","Billion Btu","2078810"
"WA","Consumption","2020","Billion Btu","1779399"
"WA","Consumption","1980","Billion Btu","1636821"
"WA","Consumption","2010","Billion Btu","2007894"
"WA","Fossil Fuel-Consumption","1980","Billion Btu","821174"
"WA","Fossil Fuel-Consumption","2020","Billion Btu","1037461"
"WA","Fossil Fuel-Consumption","2000","Billion Btu","1238823"
"WA","Fossil Fuel-Consumption","1990","Billion Btu","1016175"
"WA","Fossil Fuel-Consumption","1970","Billion Btu","670815"
"WA","Fossil Fuel-Consumption","2010","Billion Btu","1081712"
"WA","Fossil Fuel-Production","2010","Billion Btu","0"
"WA","Fossil Fuel-Production","2020","Billion Btu","0"
"WA","Fossil Fuel-Production","2000","Billion Btu","66520"
"WA","Fossil Fuel-Production","1970","Billion Btu","603"
"WA","Fossil Fuel-Production","1990","Billion Btu","81056"
"WA","Fossil Fuel-Production","1980","Billion Btu","83268"
"WA","Gdp Per Capita","1970","Dollars","5313"
"WA","Gdp Per Capita","2010","Dollars","54353"
"WA","Gdp Per Capita","1980","Dollars","12749"
"WA","Gdp Per Capita","2020","Dollars","79552"
"WA","Gdp Per Capita","2000","Dollars","40274"
"WA","Gdp Per Capita","1990","Dollars","24378"
"WA","Nuclear-Consumption","2010","Billion Btu","96588"
"WA","Nuclear-Consumption","1970","Billion Btu","28693"
"WA","Nuclear-Consumption","2000","Billion Btu","89744"
"WA","Nuclear-Consumption","2020","Billion Btu","98437"
"WA","Nuclear-Consumption","1980","Billion Btu","22269"
"WA","Nuclear-Consumption","1990","Billion Btu","60762"
"WA","Population","2020","Individual Person","7705281"
"WA","Population","1980","Individual Person","4132156"
"WA","Population","1990","Individual Person","4866692"
"WA","Population","1970","Individual Person","3409169"
"WA","Population","2010","Individual Person","6724540"
"WA","Population","2000","Individual Person","5894121"
"WA","Production","2020","Billion Btu","969677"
"WA","Production","2000","Billion Btu","1065124"
"WA","Production","1970","Billion Btu","825416"
"WA","Production","2010","Billion Btu","918774"
"WA","Production","1990","Billion Btu","1146162"
"WA","Production","1980","Billion Btu","1057170"
"WA","Renewable-Consumption","1980","Billion Btu","951633"
"WA","Renewable-Consumption","2000","Billion Btu","911481"
"WA","Renewable-Consumption","2010","Billion Btu","839888"
"WA","Renewable-Consumption","1990","Billion Btu","1004696"
"WA","Renewable-Consumption","2020","Billion Btu","884943"
"WA","Renewable-Consumption","1970","Billion Btu","796121"
"WA","Renewable-Production","2010","Billion Btu","1643437"
"WA","Renewable-Production","1970","Billion Btu","1592242"
"WA","Renewable-Production","1980","Billion Btu","1903266"
"WA","Renewable-Production","2000","Billion Btu","1817454"
"WA","Renewable-Production","2020","Billion Btu","1732874"
"WA","Renewable-Production","1990","Billion Btu","2008042"
"WA","Total Expenditure","1970","Dollars","1250000000"
"WA","Total Expenditure","1990","Dollars","8596000000"
"WA","Total Expenditure","2010","Dollars","22300000000"
"WA","Total Expenditure","2000","Dollars","12958000000"
"WA","Total Expenditure","1980","Dollars","5473000000"
"WA","Total Expenditure","2020","Dollars","19932000000"
"WI","All Industry Total","1970","Dollars","20193000000"
"WI","All Industry Total","1980","Dollars","52899000000"
"WI","All Industry Total","2020","Dollars","340591000000"
"WI","All Industry Total","2010","Dollars","256433000000"
"WI","All Industry Total","1990","Dollars","100236000000"
"WI","All Industry Total","2000","Dollars","180427000000"
"WI","Consumption","1970","Billion Btu","1289050"
"WI","Consumption","2000","Billion Btu","1878161"
"WI","Consumption","2010","Billion Btu","1809801"
"WI","Consumption","1990","Billion Btu","1485607"
"WI","Consumption","1980","Billion Btu","1463981"
"WI","Consumption","2020","Billion Btu","1708131"
"WI","Fossil Fuel-Consumption","2010","Billion Btu","1363676"
"WI","Fossil Fuel-Consumption","1980","Billion Btu","1156903"
"WI","Fossil Fuel-Consumption","1990","Billion Btu","1184253"
"WI","Fossil Fuel-Consumption","2020","Billion Btu","1315167"
"WI","Fossil Fuel-Consumption","2000","Billion Btu","1496915"
"WI","Fossil Fuel-Consumption","1970","Billion Btu","1235920"
"WI","Fossil Fuel-Production","2010","Billion Btu","0"
"WI","Fossil Fuel-Production","1970","Billion Btu","0"
"WI","Fossil Fuel-Production","1980","Billion Btu","0"
"WI","Fossil Fuel-Production","2000","Billion Btu","0"
"WI","Fossil Fuel-Production","1990","Billion Btu","0"
"WI","Fossil Fuel-Production","2020","Billion Btu","0"
"WI","Gdp Per Capita","2020","Dollars","57789"
"WI","Gdp Per Capita","2010","Dollars","45091"
"WI","Gdp Per Capita","1990","Dollars","20491"
"WI","Gdp Per Capita","1980","Dollars","11241"
"WI","Gdp Per Capita","2000","Dollars","33639"
"WI","Gdp Per Capita","1970","Dollars","4571"
"WI","Nuclear-Consumption","1970","Billion Btu","1725"
"WI","Nuclear-Consumption","1990","Billion Btu","118793"
"WI","Nuclear-Consumption","2010","Billion Btu","138812"
"WI","Nuclear-Consumption","2000","Billion Btu","120059"
"WI","Nuclear-Consumption","2020","Billion Btu","102032"
"WI","Nuclear-Consumption","1980","Billion Btu","108111"
"WI","Population","1970","Individual Person","4417731"
"WI","Population","1980","Individual Person","4705767"
"WI","Population","2000","Individual Person","5363675"
"WI","Population","1990","Individual Person","4891769"
"WI","Population","2010","Individual Person","5686986"
"WI","Population","2020","Individual Person","5893718"
"WI","Production","1980","Billion Btu","295424"
"WI","Production","1970","Billion Btu","60038"
"WI","Production","1990","Billion Btu","221357"
"WI","Production","2000","Billion Btu","233384"
"WI","Production","2010","Billion Btu","343078"
"WI","Production","2020","Billion Btu","302978"
"WI","Renewable-Consumption","2000","Billion Btu","115703"
"WI","Renewable-Consumption","1980","Billion Btu","187312"
"WI","Renewable-Consumption","1970","Billion Btu","58313"
"WI","Renewable-Consumption","2010","Billion Btu","186273"
"WI","Renewable-Consumption","2020","Billion Btu","183122"
"WI","Renewable-Consumption","1990","Billion Btu","103244"
"WI","Renewable-Production","2000","Billion Btu","226075"
"WI","Renewable-Production","1970","Billion Btu","116626"
"WI","Renewable-Production","1990","Billion Btu","205129"
"WI","Renewable-Production","1980","Billion Btu","374624"
"WI","Renewable-Production","2020","Billion Btu","335416"
"WI","Renewable-Production","2010","Billion Btu","340480"
"WI","Total Expenditure","2020","Dollars","18496000000"
"WI","Total Expenditure","1980","Dollars","6739000000"
"WI","Total Expenditure","1990","Dollars","8168000000"
"WI","Total Expenditure","1970","Dollars","1820000000"
"WI","Total Expenditure","2000","Dollars","12643000000"
"WI","Total Expenditure","2010","Dollars","21680000000"
"WV","All Industry Total","2000","Dollars","42496000000"
"WV","All Industry Total","2010","Dollars","65999000000"
"WV","All Industry Total","2020","Dollars","76548000000"
"WV","All Industry Total","1980","Dollars","18409000000"
"WV","All Industry Total","1970","Dollars","7088000000"
"WV","All Industry Total","1990","Dollars","27754000000"
"WV","Consumption","2020","Billion Btu","803921"
"WV","Consumption","2000","Billion Btu","736985"
"WV","Consumption","2010","Billion Btu","751538"
"WV","Consumption","1970","Billion Btu","795739"
"WV","Consumption","1980","Billion Btu","788175"
"WV","Consumption","1990","Billion Btu","701782"
"WV","Fossil Fuel-Consumption","2010","Billion Btu","1174120"
"WV","Fossil Fuel-Consumption","2000","Billion Btu","1342231"
"WV","Fossil Fuel-Consumption","2020","Billion Btu","985400"
"WV","Fossil Fuel-Consumption","1980","Billion Btu","1223031"
"WV","Fossil Fuel-Consumption","1990","Billion Btu","1210146"
"WV","Fossil Fuel-Consumption","1970","Billion Btu","953371"
"WV","Fossil Fuel-Production","2020","Billion Btu","1856826"
"WV","Fossil Fuel-Production","1990","Billion Btu","4462465"
"WV","Fossil Fuel-Production","1980","Billion Btu","3125563"
"WV","Fossil Fuel-Production","1970","Billion Btu","3670232"
"WV","Fossil Fuel-Production","2010","Billion Btu","3356801"
"WV","Fossil Fuel-Production","2000","Billion Btu","4023641"
"WV","Gdp Per Capita","1990","Dollars","15475"
"WV","Gdp Per Capita","2000","Dollars","23500"
"WV","Gdp Per Capita","1970","Dollars","4064"
"WV","Gdp Per Capita","2010","Dollars","35617"
"WV","Gdp Per Capita","1980","Dollars","9442"
"WV","Gdp Per Capita","2020","Dollars","42676"
"WV","Nuclear-Consumption","2020","Billion Btu","0"
"WV","Nuclear-Consumption","2000","Billion Btu","0"
"WV","Nuclear-Consumption","1970","Billion Btu","0"
"WV","Nuclear-Consumption","2010","Billion Btu","0"
"WV","Nuclear-Consumption","1980","Billion Btu","0"
"WV","Nuclear-Consumption","1990","Billion Btu","0"
"WV","Population","2020","Individual Person","1793716"
"WV","Population","1990","Individual Person","1793477"
"WV","Population","2010","Individual Person","1852994"
"WV","Population","2000","Individual Person","1808344"
"WV","Population","1970","Individual Person","1744237"
"WV","Population","1980","Individual Person","1949644"
"WV","Production","2020","Billion Btu","5020189"
"WV","Production","1990","Billion Btu","4686846"
"WV","Production","2000","Billion Btu","4338635"
"WV","Production","1970","Billion Btu","3956963"
"WV","Production","2010","Billion Btu","3703823"
"WV","Production","1980","Billion Btu","3325747"
"WV","Renewable-Consumption","2000","Billion Btu","17406"
"WV","Renewable-Consumption","2010","Billion Btu","52218"
"WV","Renewable-Consumption","1970","Billion Btu","21152"
"WV","Renewable-Consumption","1990","Billion Btu","18512"
"WV","Renewable-Consumption","2020","Billion Btu","48051"
"WV","Renewable-Consumption","1980","Billion Btu","23421"
"WV","Renewable-Production","2000","Billion Btu","34758"
"WV","Renewable-Production","1970","Billion Btu","42304"
"WV","Renewable-Production","1990","Billion Btu","37024"
"WV","Renewable-Production","2020","Billion Btu","82881"
"WV","Renewable-Production","1980","Billion Btu","46842"
"WV","Renewable-Production","2010","Billion Btu","91956"
"WV","Total Expenditure","2010","Dollars","8182000000"
"WV","Total Expenditure","1970","Dollars","745000000"
"WV","Total Expenditure","2020","Dollars","6729000000"
"WV","Total Expenditure","2000","Dollars","4324000000"
"WV","Total Expenditure","1980","Dollars","3219000000"
"WV","Total Expenditure","1990","Dollars","3529000000"
"WY","All Industry Total","1970","Dollars","1943000000"
"WY","All Industry Total","2020","Dollars","36330000000"
"WY","All Industry Total","2010","Dollars","37681000000"
"WY","All Industry Total","1990","Dollars","12706000000"
"WY","All Industry Total","1980","Dollars","10428000000"
"WY","All Industry Total","2000","Dollars","17153000000"
"WY","Consumption","2010","Billion Btu","541026"
"WY","Consumption","1990","Billion Btu","399316"
"WY","Consumption","2000","Billion Btu","427791"
"WY","Consumption","2020","Billion Btu","504390"
"WY","Consumption","1970","Billion Btu","255480"
"WY","Consumption","1980","Billion Btu","362253"
"WY","Fossil Fuel-Consumption","1980","Billion Btu","514628"
"WY","Fossil Fuel-Consumption","2010","Billion Btu","805817"
"WY","Fossil Fuel-Consumption","2000","Billion Btu","757850"
"WY","Fossil Fuel-Consumption","1990","Billion Btu","683917"
"WY","Fossil Fuel-Consumption","1970","Billion Btu","278701"
"WY","Fossil Fuel-Consumption","2020","Billion Btu","697108"
"WY","Fossil Fuel-Production","2010","Billion Btu","7970848"
"WY","Fossil Fuel-Production","1990","Billion Btu","3796847"
"WY","Fossil Fuel-Production","2000","Billion Btu","6244492"
"WY","Fossil Fuel-Production","1970","Billion Btu","1055504"
"WY","Fossil Fuel-Production","2020","Billion Btu","4329617"
"WY","Fossil Fuel-Production","1980","Billion Btu","2422794"
"WY","Gdp Per Capita","1990","Dollars","28012"
"WY","Gdp Per Capita","2010","Dollars","66855"
"WY","Gdp Per Capita","2020","Dollars","62980"
"WY","Gdp Per Capita","2000","Dollars","34738"
"WY","Gdp Per Capita","1980","Dollars","22208"
"WY","Gdp Per Capita","1970","Dollars","5845"
"WY","Nuclear-Consumption","1980","Billion Btu","0"
"WY","Nuclear-Consumption","2020","Billion Btu","0"
"WY","Nuclear-Consumption","2010","Billion Btu","0"
"WY","Nuclear-Consumption","1990","Billion Btu","0"
"WY","Nuclear-Consumption","2000","Billion Btu","0"
"WY","Nuclear-Consumption","1970","Billion Btu","0"
"WY","Population","2020","Individual Person","576851"
"WY","Population","2010","Individual Person","563626"
"WY","Population","1970","Individual Person","332416"
"WY","Population","2000","Individual Person","493782"
"WY","Population","1980","Individual Person","469557"
"WY","Population","1990","Individual Person","453588"
"WY","Production","1980","Billion Btu","2898616"
"WY","Production","2010","Billion Btu","10528548"
"WY","Production","2000","Billion Btu","7491338"
"WY","Production","2020","Billion Btu","5884410"
"WY","Production","1990","Billion Btu","4663386"
"WY","Production","1970","Billion Btu","1436717"
"WY","Renewable-Consumption","1980","Billion Btu","14250"
"WY","Renewable-Consumption","1970","Billion Btu","12129"
"WY","Renewable-Consumption","2010","Billion Btu","45955"
"WY","Renewable-Consumption","2000","Billion Btu","15011"
"WY","Renewable-Consumption","1990","Billion Btu","9529"
"WY","Renewable-Consumption","2020","Billion Btu","68452"
"WY","Renewable-Production","2010","Billion Btu","88529"
"WY","Renewable-Production","2000","Billion Btu","30081"
"WY","Renewable-Production","2020","Billion Btu","129754"
"WY","Renewable-Production","1980","Billion Btu","28500"
"WY","Renewable-Production","1970","Billion Btu","24257"
"WY","Renewable-Production","1990","Billion Btu","18902"
"WY","Total Expenditure","1970","Dollars","227000000"
"WY","Total Expenditure","1980","Dollars","1402000000"
"WY","Total Expenditure","1990","Dollars","1524000000"
"WY","Total Expenditure","2010","Dollars","4600000000"
"WY","Total Expenditure","2020","Dollars","3869000000"
"WY","Total Expenditure","2000","Dollars","2174000000"
